kHz;mV
44.05975342;0.0017044
44.06571388;0.00028415
44.07167435;0.0014005
44.07763481;0.00223213
44.08359528;0.00280092
44.08955574;0.00314062
44.0955162;0.00259801
44.10147667;0.0017699
44.10743713;0.00071477
44.1133976;0.00056254
44.11935806;0.00128353
44.12531853;0.00208651
44.13127899;0.00243984
44.13723946;0.00227424
44.14319992;0.00180334
44.14916039;0.00084206
44.15512085;0.00018278
44.16108131;0.00115732
44.16704178;0.00210259
44.17300224;0.00241915
44.17896271;0.002345
44.18492317;0.00185386
44.19088364;0.00110411
44.1968441;0.00028783
44.20280457;0.00076881
44.20876503;0.00154897
44.21472549;0.00205012
44.22068596;0.00228357
44.22664642;0.00188073
44.23260689;0.00136033
44.23856735;0.00063469
44.24452782;0.00042312
44.25048828;0.00106354
44.25644875;0.00151137
44.26240921;0.00165532
44.26836967;0.00147904
44.27433014;0.00136861
44.2802906;0.00095443
44.28625107;0.00053787
44.29221153;0.00055623
44.298172;0.00082643
44.30413246;0.00095022
44.31009293;0.00089929
44.31605339;0.00075152
44.32201385;0.00032294
44.32797432;0.00044132
44.33393478;0.00261667
44.33989525;0.00520881
44.34585571;0.00605149
44.35181618;0.00638264
44.35777664;0.00546957
44.36373711;0.00279265
44.36969757;0.00047951
44.37565804;0.00153075
44.3816185;0.002835
44.38757896;0.00322535
44.39353943;0.00345087
44.39949989;0.00274813
44.40546036;0.00148625
44.41142082;0.00041454
44.41738129;0.00104323
44.42334175;0.00187481
44.42930222;0.00245054
44.43526268;0.00283666
44.44122314;0.00247267
44.44718361;0.00180772
44.45314407;0.0008508
44.45910454;0.00027672
44.465065;0.00102809
44.47102547;0.00184308
44.47698593;0.00232037
44.4829464;0.00228011
44.48890686;0.00192293
44.49486732;0.0011583
44.50082779;0.000438
44.50678825;0.00060321
44.51274872;0.00145129
44.51870918;0.00198427
44.52466965;0.00220673
44.53063011;0.00195408
44.53659058;0.00140181
44.54255104;0.00081554
44.54851151;0.00020038
44.55447197;0.00103182
44.56043243;0.00152947
44.5663929;0.0018377
44.57235336;0.00164821
44.57831383;0.00132456
44.58427429;0.00086471
44.59023476;0.00017269
44.59619522;0.00051055
44.60215569;0.00093046
44.60811615;0.0011594
44.61407661;0.00098117
44.62003708;0.00080365
44.62599754;0.00040313
44.63195801;0.00023251
44.63791847;0.00141231
44.64387894;0.00451647
44.6498394;0.00618947
44.65579987;0.00624905
44.66176033;0.00576804
44.66772079;0.00327799
44.67368126;0.00074934
44.67964172;0.00138093
44.68560219;0.00342686
44.69156265;0.00429505
44.69752312;0.00459956
44.70348358;0.00422537
44.70944405;0.00245209
44.71540451;0.00072112
44.72136497;0.00097909
44.72732544;0.00241831
44.7332859;0.00304847
44.73924637;0.00353222
44.74520683;0.00327165
44.7511673;0.00224504
44.75712776;0.00121327
44.76308823;0.00012294
44.76904869;0.00117813
44.77500916;0.00190227
44.78096962;0.00262396
44.78693008;0.00267809
44.79289055;0.0022584
44.79885101;0.00145541
44.80481148;0.00031359
44.81077194;0.00066918
44.81673241;0.00175439
44.82269287;0.002566
44.82865334;0.00272056
44.8346138;0.00242334
44.84057426;0.00158096
44.84653473;0.0007848
44.85249519;0.00041625
44.85845566;0.00113165
44.86441612;0.0016611
44.87037659;0.00201341
44.87633705;0.00204653
44.88229752;0.0016667
44.88825798;0.00122081
44.89421844;0.00038411
44.90017891;0.00062781
44.90613937;0.00130768
44.91209984;0.00181014
44.9180603;0.00171534
44.92402077;0.00139973
44.92998123;0.00098409
44.9359417;0.00013703
44.94190216;0.00052474
44.94786263;0.00079454
44.95382309;0.00096753
44.95978355;0.00092406
44.96574402;0.00091764
44.97170448;0.00076487
44.97766495;0.00039914
44.98362541;0.00258687
44.98958588;0.00826336
44.99554634;0.0121455
45.00150681;0.01268579
45.00746727;0.01241295
45.01342773;0.00857173
45.0193882;0.00302789
45.02534866;0.00066872
45.03130913;0.00245159
45.03726959;0.00349973
45.04323006;0.00395376
45.04919052;0.00397675
45.05515099;0.00275092
45.06111145;0.0012907
45.06707191;0.00024972
45.07303238;0.00154469
45.07899284;0.0022023
45.08495331;0.00268336
45.09091377;0.00268243
45.09687424;0.00191115
45.1028347;0.0009711
45.10879517;0.00020581
45.11475563;0.00121087
45.12071609;0.00193734
45.12667656;0.00260267
45.13263702;0.00274648
45.13859749;0.00246654
45.14455795;0.00175489
45.15051842;0.00077771
45.15647888;0.000322
45.16243935;0.00112387
45.16839981;0.00195174
45.17436028;0.00227758
45.18032074;0.00224982
45.1862812;0.00170815
45.19224167;0.00098987
45.19820213;0.00029292
45.2041626;0.00087508
45.21012306;0.0015464
45.21608353;0.00206888
45.22204399;0.00226335
45.22800446;0.00190295
45.23396492;0.00151206
45.23992538;0.00073447
45.24588585;0.00048829
45.25184631;0.00119847
45.25780678;0.00181503
45.26376724;0.0019851
45.26972771;0.00181903
45.27568817;0.00155419
45.28164864;0.00075909
45.2876091;0.00044784
45.29356956;0.0004858
45.29953003;0.00053233
45.30549049;0.00049214
45.31145096;0.00032277
45.31741142;0.00025354
45.32337189;0.00015586
45.32933235;0.00072645
45.33529282;0.00283294
45.34125328;0.00470724
45.34721375;0.00523172
45.35317421;0.00555465
45.35913467;0.00450335
45.36509514;0.00222426
45.3710556;0.000315
45.37701607;0.00171982
45.38297653;0.00291339
45.388937;0.0034124
45.39489746;0.00372129
45.40085793;0.00295267
45.40681839;0.00177279
45.41277885;0.00068768
45.41873932;0.00076543
45.42469978;0.00156676
45.43066025;0.00226154
45.43662071;0.00268069
45.44258118;0.00239695
45.44854164;0.00177857
45.45450211;0.00080956
45.46046257;0.00027458
45.46642303;0.00100141
45.4723835;0.00181879
45.47834396;0.00219164
45.48430443;0.00214659
45.49026489;0.00181269
45.49622536;0.00115309
45.50218582;0.0004756
45.50814629;0.00044685
45.51410675;0.00131803
45.52006721;0.00187673
45.52602768;0.0022229
45.53198814;0.00194932
45.53794861;0.00142258
45.54390907;0.00086049
45.54986954;0.00020772
45.55583;0.00101935
45.56179047;0.00161871
45.56775093;0.00194049
45.5737114;0.00173629
45.57967186;0.00144637
45.58563232;0.00077653
45.59159279;0.00041915
45.59755325;0.00093579
45.60351372;0.00144046
45.60947418;0.00164594
45.61543465;0.00144746
45.62139511;0.00131575
45.62735558;0.00085334
45.63331604;0.00054142
45.6392765;0.00175232
45.64523697;0.00370732
45.65119743;0.00435736
45.6571579;0.00424505
45.66311836;0.00361664
45.66907883;0.00168589
45.67503929;0.00055513
45.68099976;0.0017443
45.68696022;0.00335651
45.69292068;0.00383657
45.69888115;0.00404013
45.70484161;0.00350588
45.71080208;0.00203064
45.71676254;0.00072132
45.72272301;0.00081698
45.72868347;0.00190856
45.73464394;0.00249502
45.7406044;0.00298529
45.74656487;0.00261194
45.75252533;0.00167326
45.75848579;0.00058385
45.76444626;0.00089564
45.77040672;0.00187915
45.77636719;0.00263091
45.78232765;0.00311216
45.78828812;0.00280182
45.79424858;0.00215459
45.80020905;0.0011672
45.80616951;0.00031197
45.81212997;0.00095693
45.81809044;0.00191687
45.8240509;0.00256926
45.83001137;0.00268191
45.83597183;0.0022865
45.8419323;0.00145306
45.84789276;0.00075283
45.85385323;0.00030877
45.85981369;0.00116386
45.86577415;0.00170869
45.87173462;0.00210391
45.87769508;0.0020565
45.88365555;0.00169555
45.88961601;0.00124488
45.89557648;0.00051972
45.90153694;0.00100976
45.90749741;0.00168345
45.91345787;0.00218314
45.91941833;0.00205274
45.9253788;0.00178051
45.93133926;0.00125715
45.93729973;0.00037749
45.94326019;0.00069606
45.94922066;0.00124851
45.95518112;0.00160502
45.96114159;0.00151947
45.96710205;0.00134048
45.97306252;0.00088851
45.97902298;0.00064226
45.98498344;0.00292739
45.99094391;0.00736517
45.99690437;0.00963906
46.00286484;0.00992831
46.0088253;0.00935404
46.01478577;0.00571639
46.02074623;0.0016776
46.0267067;0.00072351
46.03266716;0.00241391
46.03862762;0.00302601
46.04458809;0.00333725
46.05054855;0.00316337
46.05650902;0.00204362
46.06246948;0.00090737
46.06842995;0.00038172
46.07439041;0.00144969
46.08035088;0.00194692
46.08631134;0.00249
46.0922718;0.00239715
46.09823227;0.00175184
46.10419273;0.00104435
46.1101532;0.00044968
46.11611366;0.00102401
46.12207413;0.00169452
46.12803459;0.00233246
46.13399506;0.00232138
46.13995552;0.00200912
46.14591599;0.00132439
46.15187645;0.0004138
46.15783691;0.00037082
46.16379738;0.00129303
46.16975784;0.00198416
46.17571831;0.00220933
46.18167877;0.00214262
46.18763924;0.00160149
46.1935997;0.00097976
46.19956017;0.00021702
46.20552063;0.00099992
46.21148109;0.0017261
46.21744156;0.00230043
46.22340202;0.00236449
46.22936249;0.00190221
46.23532295;0.00144008
46.24128342;0.0005721
46.24724388;0.00042761
46.25320435;0.00119429
46.25916481;0.00188747
46.26512527;0.00199193
46.27108574;0.00183742
46.2770462;0.00143373
46.28300667;0.00044393
46.28896713;0.00037853
46.2949276;0.00075574
46.30088806;0.00100735
46.30684853;0.00097671
46.31280899;0.00091159
46.31876945;0.0007179
46.32472992;0.00024975
46.33069038;0.00092121
46.33665085;0.00313845
46.34261131;0.00463664
46.34857178;0.00503947
46.35453224;0.00509225
46.36049271;0.0036603
46.36645317;0.00159459
46.37241364;0.00035321
46.3783741;0.00202527
46.38433456;0.00291778
46.39029503;0.00328453
46.39625549;0.00332927
46.40221596;0.00238957
46.40817642;0.00122543
46.41413689;0.00030127
46.42009735;0.00139978
46.42605782;0.00211403
46.43201828;0.0027838
46.43797874;0.00289793
46.44393921;0.00230803
46.44989967;0.00151538
46.45586014;0.00039688
46.4618206;0.00060237
46.46778107;0.00141848
46.47374153;0.00221164
46.479702;0.00244971
46.48566246;0.00236163
46.49162292;0.00184677
46.49758339;0.00089404
46.50354385;0.00004302
46.50950432;0.00093958
46.51546478;0.00177036
46.52142525;0.00214439
46.52738571;0.00208322
46.53334618;0.00150993
46.53930664;0.00088848
46.54526711;0.0001084
46.55122757;0.00091414
46.55718803;0.0015547
46.5631485;0.00202096
46.56910896;0.00205512
46.57506943;0.00159784
46.58102989;0.00123463
46.58699036;0.00050786
46.59295082;0.00058986
46.59891129;0.00121507
46.60487175;0.00185948
46.61083221;0.00208486
46.61679268;0.0019589
46.62275314;0.00165179
46.62871361;0.0008523
46.63467407;0.00062475
46.64063454;0.00117617
46.646595;0.00199302
46.65255547;0.00213612
46.65851593;0.00201341
46.66447639;0.00146324
46.67043686;0.00037868
46.67639732;0.00023451
46.68235779;0.001543
46.68831825;0.00293628
46.69427872;0.0034033
46.70023918;0.00366932
46.70619965;0.0029327
46.71216011;0.00145491
46.71812057;0.00017156
46.72408104;0.00151526
46.7300415;0.00246562
46.73600197;0.00290001
46.74196243;0.00311152
46.7479229;0.00251037
46.75388336;0.00157205
46.75984383;0.00038565
46.76580429;0.00087929
46.77176476;0.00160633
46.77772522;0.00228765
46.78368568;0.0025691
46.78964615;0.00211759
46.79560661;0.00145179
46.80156708;0.00048434
46.80752754;0.00043773
46.81348801;0.00122008
46.81944847;0.00206078
46.82540894;0.00247472
46.8313694;0.00250099
46.83732986;0.00203444
46.84329033;0.00115299
46.84925079;0.00034607
46.85521126;0.00066239
46.86117172;0.00144402
46.86713219;0.00186849
46.87309265;0.00215561
46.87905312;0.00187831
46.88501358;0.00144002
46.89097404;0.00086372
46.89693451;0.00024856
46.90289497;0.00121233
46.90885544;0.00203378
46.9148159;0.00249474
46.92077637;0.00222678
46.92673683;0.00182172
46.9326973;0.00100813
46.93865776;0.00012033
46.94461823;0.00084096
46.95057869;0.00155344
46.95653915;0.00192742
46.96249962;0.00181879
46.96846008;0.00165667
46.97442055;0.00101213
46.98038101;0.00082085
46.98634148;0.00314544
46.99230194;0.00627689
46.99826241;0.00725322
47.00422287;0.00727619
47.01018333;0.00648842
47.0161438;0.00355068
47.02210426;0.00110517
47.02806473;0.00117922
47.03402519;0.00233452
47.03998566;0.00277326
47.04594612;0.00302378
47.05190659;0.00254565
47.05786705;0.00130614
47.06382751;0.00007033
47.06978798;0.00138602
47.07574844;0.0023827
47.08170891;0.00284749
47.08766937;0.00314845
47.09362984;0.00262064
47.0995903;0.00166664
47.10555077;0.00052368
47.11151123;0.00078302
47.11747169;0.00157951
47.12343216;0.00225188
47.12939262;0.00267339
47.13535309;0.00244823
47.14131355;0.00196155
47.14727402;0.00108163
47.15323448;0.00026108
47.15919495;0.00074229
47.16515541;0.00160717
47.17111588;0.00205869
47.17707634;0.00206193
47.1830368;0.001723
47.18899727;0.00100601
47.19495773;0.00028259
47.2009182;0.0006612
47.20687866;0.00154082
47.21283913;0.00203117
47.21879959;0.00234272
47.22476006;0.00203807
47.23072052;0.00143407
47.23668098;0.00087407
47.24264145;0.00047413
47.24860191;0.00116967
47.25456238;0.0017605
47.26052284;0.00215512
47.26648331;0.00190885
47.27244377;0.00164635
47.27840424;0.00113362
47.2843647;0.00011208
47.29032516;0.00066352
47.29628563;0.00123654
47.30224609;0.00157298
47.30820656;0.00151478
47.31416702;0.00144386
47.32012749;0.00102594
47.32608795;0.00055341
47.33204842;0.00110555
47.33800888;0.00271076
47.34396935;0.00353106
47.34992981;0.00365032
47.35589027;0.00348949
47.36185074;0.00219123
47.3678112;0.00077355
47.37377167;0.00072985
47.37973213;0.00189094
47.3856926;0.00238849
47.39165306;0.00283778
47.39761353;0.00286398
47.40357399;0.00209286
47.40953445;0.00122116
47.41549492;0.00001948
47.42145538;0.00110092
47.42741585;0.00175146
47.43337631;0.00235529
47.43933678;0.00232052
47.44529724;0.00180536
47.45125771;0.00109452
47.45721817;0.00023079
47.46317863;0.0008653
47.4691391;0.00170797
47.47509956;0.00248762
47.48106003;0.00264606
47.48702049;0.00248838
47.49298096;0.00184312
47.49894142;0.00095155
47.50490189;0.00032261
47.51086235;0.00104653
47.51682281;0.0018277
47.52278328;0.00226947
47.52874374;0.00238176
47.53470421;0.00192487
47.54066467;0.00129837
47.54662514;0.000348
47.5525856;0.00084624
47.55854607;0.00178031
47.56450653;0.00256515
47.570467;0.00264367
47.57642746;0.00220262
47.58238792;0.00167367
47.58834839;0.00059862
47.59430885;0.00068837
47.60026932;0.00151855
47.60622978;0.00229796
47.61219025;0.00234556
47.61815071;0.00211408
47.62411118;0.00166088
47.63007164;0.00065675
47.6360321;0.00010594
47.64199257;0.00017394
47.64795303;0.00031514
47.6539135;0.00029647
47.65987396;0.00022757
47.66583443;0.00017667
47.67179489;0.00031269
47.67775536;0.00062925
47.68371582;0.00204133
47.68967628;0.00302666
47.69563675;0.00329262
47.70159721;0.00332969
47.70755768;0.00241253
47.71351814;0.00112898
47.71947861;0.0002328
47.72543907;0.00160359
47.73139954;0.00230751
47.73736;0.00278463
47.74332047;0.002937
47.74928093;0.00226405
47.75524139;0.00139279
47.76120186;0.00028557
47.76716232;0.00080973
47.77312279;0.00150107
47.77908325;0.00218707
47.78504372;0.00244202
47.79100418;0.00222778
47.79696465;0.00167575
47.80292511;0.00067314
47.80888557;0.00040101
47.81484604;0.00117688
47.8208065;0.00203219
47.82676697;0.00238323
47.83272743;0.00235276
47.8386879;0.00179313
47.84464836;0.00091976
47.85060883;0.00013591
47.85656929;0.00094023
47.86252975;0.00187389
47.86849022;0.00237629
47.87445068;0.00250473
47.88041115;0.00203803
47.88637161;0.00145091
47.89233208;0.00061309
47.89829254;0.00046766
47.90425301;0.00126325
47.91021347;0.00202809
47.91617393;0.00229809
47.9221344;0.00199605
47.92809486;0.00167822
47.93405533;0.00084493
47.94001579;0.00053701
47.94597626;0.00118873
47.95193672;0.00190602
47.95789719;0.00206644
47.96385765;0.00196222
47.96981812;0.00167212
47.97577858;0.00069415
47.98173904;0.00050787
47.98769951;0.00238518
47.99365997;0.00419562
47.99962044;0.00457879
48.0055809;0.00467633
48.01154137;0.0039701
48.01750183;0.00205396
48.0234623;0.00059731
48.02942276;0.00126783
48.03538322;0.00237479
48.04134369;0.00292238
48.04730415;0.00330125
48.05326462;0.00270293
48.05922508;0.00154905
48.06518555;0.0004158
48.07114601;0.00103799
48.07710648;0.00186006
48.08306694;0.00227407
48.0890274;0.0024955
48.09498787;0.00201026
48.10094833;0.00131977
48.1069088;0.00040175
48.11286926;0.0007404
48.11882973;0.00136541
48.12479019;0.00206285
48.13075066;0.00251166
48.13671112;0.00235998
48.14267159;0.00193119
48.14863205;0.00111681
48.15459251;0.00030675
48.16055298;0.0006508
48.16651344;0.0015329
48.17247391;0.00199158
48.17843437;0.00212516
48.18439484;0.00177359
48.1903553;0.00103833
48.19631577;0.00034586
48.20227623;0.0007306
48.20823669;0.00164454
48.21419716;0.00220127
48.22015762;0.00259585
48.22611809;0.00235135
48.23207855;0.00185648
48.23803902;0.00123973
48.24399948;0.00014377
48.24995995;0.00085391
48.25592041;0.00169914
48.26188087;0.00217755
48.26784134;0.00212268
48.2738018;0.00199336
48.27976227;0.00125155
48.28572273;0.00021224
48.2916832;0.00092042
48.29764366;0.00192999
48.30360413;0.00233503
48.30956459;0.00224709
48.31552505;0.00201588
48.32148552;0.00110807
48.32744598;0.00021722
48.33340645;0.00103255
48.33936691;0.00228925
48.34532738;0.00267105
48.35128784;0.00279969
48.35724831;0.00257715
48.36320877;0.00147564
48.36916924;0.00037387
48.3751297;0.00092066
48.38109016;0.00203045
