MHz;mV
2.00576782;0.02768255
2.00614929;0.03244834
2.00653076;0.03098279
2.00691223;0.02418287
2.0072937;0.01525191
2.00767517;0.01133931
2.00805664;0.00965128
2.00843811;0.00451598
2.00881958;0.00999757
2.00920105;0.01887035
2.00958252;0.02188933
2.00996399;0.02106244
2.01034546;0.02058468
2.01072693;0.01788905
2.0111084;0.01601357
2.01148987;0.01678495
2.01187134;0.01486539
2.01225281;0.00941648
2.01263428;0.00805275
2.01301575;0.01071601
2.01339722;0.01183831
2.01377869;0.01364975
2.01416016;0.01420802
2.01454163;0.01315181
2.0149231;0.01215838
2.01530457;0.0106128
2.01568604;0.0095944
2.0160675;0.00734931
2.01644897;0.00340448
2.01683044;0.0050758
2.01721191;0.00575804
2.01759338;0.00521346
2.01797485;0.00648098
2.01835632;0.00934311
2.01873779;0.01435733
2.01911926;0.01743758
2.01950073;0.02261449
2.0198822;0.0239454
2.02026367;0.01991452
2.02064514;0.01325536
2.02102661;0.00581289
2.02140808;0.00276519
2.02178955;0.00805835
2.02217102;0.00794179
2.02255249;0.00374665
2.02293396;0.00485659
2.02331543;0.00833976
2.0236969;0.01276424
2.02407837;0.01571517
2.02445984;0.01312832
2.02484131;0.00768728
2.02522278;0.01319281
2.02560425;0.02026341
2.02598572;0.02406792
2.02636719;0.02695766
2.02674866;0.02664686
2.02713013;0.02614653
2.0275116;0.02505311
2.02789307;0.02230805
2.02827454;0.01965441
2.02865601;0.01704373
2.02903748;0.01312885
2.02941895;0.00802047
2.02980042;0.00437762
2.03018188;0.00295384
2.03056335;0.00437461
2.03094482;0.00438429
2.03132629;0.0046321
2.03170776;0.00694013
2.03208923;0.00523457
2.0324707;0.00542475
2.03285217;0.00529683
2.03323364;0.00247515
2.03361511;0.00287927
2.03399658;0.00989357
2.03437805;0.01462462
2.03475952;0.0136314
2.03514099;0.00994815
2.03552246;0.00395646
2.03590393;0.00636757
2.0362854;0.01116172
2.03666687;0.01107437
2.03704834;0.01129663
2.03742981;0.01049093
2.03781128;0.0071511
2.03819275;0.00643486
2.03857422;0.00701625
2.03895569;0.00672979
2.03933716;0.00664318
2.03971863;0.00669639
2.0401001;0.00562866
2.04048157;0.0036851
2.04086304;0.00444961
2.04124451;0.00875028
2.04162598;0.01042172
2.04200745;0.01106752
2.04238892;0.01211261
2.04277039;0.01782065
2.04315186;0.02217669
2.04353333;0.02152818
2.04391479;0.01791921
2.04429626;0.01064999
2.04467773;0.00408409
2.0450592;0.00562462
2.04544067;0.01221641
2.04582214;0.0157292
2.04620361;0.01669092
2.04658508;0.0146617
2.04696655;0.00770517
2.04734802;0.00252212
2.04772949;0.0081818
2.04811096;0.00916329
2.04849243;0.003018
2.0488739;0.00473924
2.04925537;0.01061848
2.04963684;0.01496752
2.05001831;0.01468914
2.05039978;0.01238818
2.05078125;0.0120393
2.05116272;0.01261457
2.05154419;0.01194275
2.05192566;0.01011074
2.05230713;0.00831861
2.0526886;0.00778307
2.05307007;0.00733572
2.05345154;0.00658092
2.05383301;0.00663506
2.05421448;0.01051921
2.05459595;0.01336146
2.05497742;0.01468519
2.05535889;0.0159623
2.05574036;0.01713045
2.05612183;0.01830607
2.0565033;0.01710442
2.05688477;0.01309869
2.05726624;0.01018527
2.05764771;0.01011411
2.05802917;0.01071746
2.05841064;0.0092363
2.05879211;0.00901625
2.05917358;0.01376563
2.05955505;0.01683733
2.05993652;0.01742496
2.06031799;0.02247458
2.06069946;0.02660264
2.06108093;0.02313937
2.0614624;0.01572353
2.06184387;0.00775844
2.06222534;0.00759844
2.06260681;0.01274009
2.06298828;0.01129459
2.06336975;0.00610232
2.06375122;0.00261242
2.06413269;0.00506719
2.06451416;0.00623491
2.06489563;0.00527006
2.0652771;0.00323696
2.06565857;0.00505688
2.06604004;0.00717533
2.06642151;0.00776178
2.06680298;0.00668555
2.06718445;0.00715214
2.06756592;0.00741967
2.06794739;0.00882271
2.06832886;0.01380158
2.06871033;0.01385724
2.0690918;0.01405727
2.06947327;0.01247944
2.06985474;0.00940647
2.07023621;0.00872267
2.07061768;0.01022016
2.07099915;0.01287755
2.07138062;0.0147598
2.07176208;0.01287324
2.07214355;0.00870979
2.07252502;0.0044934
2.07290649;0.00105002
2.07328796;0.00211116
2.07366943;0.00683307
2.0740509;0.01351922
2.07443237;0.01704253
2.07481384;0.01603698
2.07519531;0.01347347
2.07557678;0.01119958
2.07595825;0.01527831
2.07633972;0.01791752
2.07672119;0.01836016
2.07710266;0.01711034
2.07748413;0.01629037
2.0778656;0.01452248
2.07824707;0.01188893
2.07862854;0.01323102
2.07901001;0.01244479
2.07939148;0.00875003
2.07977295;0.00357338
2.08015442;0.0041323
2.08053589;0.00678688
2.08091736;0.0051994
2.08129883;0.00557569
2.0816803;0.01078647
2.08206177;0.0296282
2.08244324;0.08388268
2.08282471;0.1827283
2.08320618;0.2493274
2.08358765;0.2445412
2.08396912;0.2165051
2.08435059;0.1354913
2.08473206;0.03614697
2.08511353;0.01838726
2.085495;0.0155908
2.08587646;0.01150451
2.08625793;0.00806672
2.0866394;0.00217729
2.08702087;0.00926016
2.08740234;0.01825016
2.08778381;0.02558189
2.08816528;0.02720116
2.08854675;0.02542557
2.08892822;0.02133639
2.08930969;0.0126819
2.08969116;0.00571052
2.09007263;0.00407075
2.0904541;0.00552755
2.09083557;0.00918876
2.09121704;0.01368526
2.09159851;0.01840257
2.09197998;0.01846677
2.09236145;0.01512752
2.09274292;0.01399492
2.09312439;0.01013843
2.09350586;0.00753125
2.09388733;0.0055604
2.0942688;0.0047037
2.09465027;0.00659857
2.09503174;0.00491657
2.09541321;0.0100033
2.09579468;0.01321779
2.09617615;0.01456028
2.09655762;0.01270704
2.09693909;0.00473433
2.09732056;0.00505499
2.09770203;0.00910566
2.0980835;0.01071821
2.09846497;0.01110378
2.09884644;0.01011404
2.09922791;0.0083782
2.09960938;0.00695528
2.09999084;0.00795734
2.10037231;0.00473918
2.10075378;0.00635522
2.10113525;0.01673895
2.10151672;0.02171101
2.10189819;0.02334133
2.10227966;0.02056715
2.10266113;0.01298156
2.1030426;0.00892215
2.10342407;0.00903371
2.10380554;0.00887032
2.10418701;0.00663712
2.10456848;0.0037286
2.10494995;0.00396824
2.10533142;0.0022696
2.10571289;0.00273779
2.10609436;0.00939273
2.10647583;0.01398866
2.1068573;0.01332365
2.10723877;0.00754837
2.10762024;0.00210179
2.10800171;0.00616556
2.10838318;0.01079756
2.10876465;0.01352441
2.10914612;0.01276093
2.10952759;0.01319374
2.10990906;0.01012252
2.11029053;0.00587329
2.110672;0.00864885
2.11105347;0.01403322
2.11143494;0.01905823
2.11181641;0.01981479
2.11219788;0.01748977
2.11257935;0.01288089
2.11296082;0.00762443
2.11334229;0.00454891
2.11372375;0.00494684
2.11410522;0.00577808
2.11448669;0.00541805
2.11486816;0.01071652
2.11524963;0.01758112
2.1156311;0.01955193
2.11601257;0.02007795
2.11639404;0.01811523
2.11677551;0.01448564
2.11715698;0.01100878
2.11753845;0.00624793
2.11791992;0.00439965
2.11830139;0.00181954
2.11868286;0.00503929
2.11906433;0.00893842
2.1194458;0.01342345
2.11982727;0.01552526
2.12020874;0.01349518
2.12059021;0.01109346
2.12097168;0.00685263
2.12135315;0.0037777
2.12173462;0.00449016
2.12211609;0.00553207
2.12249756;0.00716359
2.12287903;0.00936382
2.1232605;0.00905357
2.12364197;0.0059811
2.12402344;0.00351339
2.12440491;0.00447484
2.12478638;0.00554457
2.12516785;0.00424028
2.12554932;0.00865362
2.12593079;0.01166396
2.12631226;0.01345974
2.12669373;0.01192238
2.1270752;0.00850299
2.12745667;0.00844917
2.12783813;0.00572878
2.1282196;0.00317602
2.12860107;0.00353537
2.12898254;0.00787629
2.12936401;0.01073407
2.12974548;0.00914338
2.13012695;0.01009366
2.13050842;0.01364519
2.13088989;0.01644799
2.13127136;0.01815963
2.13165283;0.01265149
2.1320343;0.00558017
2.13241577;0.0034068
2.13279724;0.00784659
2.13317871;0.01136332
2.13356018;0.00557978
2.13394165;0.00822676
2.13432312;0.01376967
2.13470459;0.01792911
2.13508606;0.01826173
2.13546753;0.01546707
2.135849;0.0142127
2.13623047;0.01183099
2.13661194;0.00707518
2.13699341;0.01122612
2.13737488;0.01875799
2.13775635;0.01961007
2.13813782;0.01445212
2.13851929;0.01086789
2.13890076;0.01156179
2.13928223;0.01353114
2.1396637;0.01257368
2.14004517;0.00887695
2.14042664;0.00463241
2.14080811;0.00349403
2.14118958;0.01386497
2.14157104;0.01836513
2.14195251;0.0166552
2.14233398;0.01608841
2.14271545;0.0136825
2.14309692;0.0142815
2.14347839;0.01594674
2.14385986;0.01579222
2.14424133;0.01562781
2.1446228;0.01282826
2.14500427;0.00931441
2.14538574;0.00832339
2.14576721;0.00946333
2.14614868;0.01072541
2.14653015;0.010014
2.14691162;0.01022353
2.14729309;0.01305855
2.14767456;0.01304254
2.14805603;0.00877667
2.1484375;0.00339856
2.14881897;0.00553205
2.14920044;0.01702046
2.14958191;0.02626096
2.14996338;0.03109247
2.15034485;0.03120318
2.15072632;0.02934306
2.15110779;0.02559336
2.15148926;0.01568044
2.15187073;0.00490144
2.1522522;0.00361006
2.15263367;0.01041438
2.15301514;0.00962677
2.15339661;0.00607702
2.15377808;0.01042258
2.15415955;0.01264905
2.15454102;0.00804373
2.15492249;0.00175344
2.15530396;0.00880533
2.15568542;0.01300211
2.15606689;0.00872075
2.15644836;0.00439369
2.15682983;0.00666295
2.1572113;0.00873183
2.15759277;0.00627243
2.15797424;0.00268498
2.15835571;0.00205826
2.15873718;0.00299795
2.15911865;0.00493486
2.15950012;0.01020137
2.15988159;0.0143034
2.16026306;0.01784605
2.16064453;0.0233156
2.161026;0.02966485
2.16140747;0.03022932
2.16178894;0.02829941
2.16217041;0.02677753
2.16255188;0.02111927
2.16293335;0.01448175
2.16331482;0.01330141
2.16369629;0.01916959
2.16407776;0.023388
2.16445923;0.02682803
2.1648407;0.03354995
2.16522217;0.01938934
2.16560364;0.05796994
2.16598511;0.1014157
2.16636658;0.1086513
2.16674805;0.1069492
2.16712952;0.07074148
2.16751099;0.02098293
2.16789246;0.00773502
2.16827393;0.00678399
2.1686554;0.01080592
2.16903687;0.01028487
2.16941833;0.01074592
2.1697998;0.01400362
2.17018127;0.01751538
2.17056274;0.02010277
2.17094421;0.02085358
2.17132568;0.01883288
2.17170715;0.01308972
2.17208862;0.00893211
2.17247009;0.0080438
2.17285156;0.00990353
2.17323303;0.01343676
2.1736145;0.01279894
2.17399597;0.0094669
2.17437744;0.00635497
2.17475891;0.00070039
2.17514038;0.00952866
2.17552185;0.01858693
2.17590332;0.02515102
2.17628479;0.02755647
2.17666626;0.02645163
2.17704773;0.02497439
2.1774292;0.02226278
2.17781067;0.01715725
2.17819214;0.01308817
2.17857361;0.0114069
2.17895508;0.00925065
2.17933655;0.00845749
2.17971802;0.01014916
2.18009949;0.01105098
2.18048096;0.01283695
2.18086243;0.01414777
2.1812439;0.01338254
2.18162537;0.01011337
2.18200684;0.00231094
2.18238831;0.00658313
2.18276978;0.00742111
2.18315125;0.00726668
2.18353271;0.0108189
2.18391418;0.01299089
2.18429565;0.01645525
2.18467712;0.01673838
2.18505859;0.01194894
2.18544006;0.0080011
2.18582153;0.00947212
2.186203;0.01202549
2.18658447;0.0106985
2.18696594;0.00686717
2.18734741;0.00518997
2.18772888;0.00197207
2.18811035;0.00542406
2.18849182;0.0121503
2.18887329;0.01664406
2.18925476;0.02132416
2.18963623;0.02435001
2.1900177;0.02453584
2.19039917;0.02407945
2.19078064;0.02377793
2.19116211;0.02215342
2.19154358;0.01996928
2.19192505;0.01994821
2.19230652;0.01990557
2.19268799;0.01592689
2.19306946;0.01231251
2.19345093;0.01273156
2.1938324;0.01218291
2.19421387;0.00682051
2.19459534;0.00341711
2.19497681;0.00639809
2.19535828;0.01183765
2.19573975;0.01406219
2.19612122;0.01011057
2.19650269;0.00651173
2.19688416;0.00541631
2.19726563;0.00796668
2.19764709;0.00802718
2.19802856;0.00501345
2.19841003;0.00245529
2.1987915;0.00984494
2.19917297;0.01676187
2.19955444;0.01651654
2.19993591;0.013349
2.20031738;0.00940946
2.20069885;0.00662461
2.20108032;0.00432851
2.20146179;0.00386726
2.20184326;0.01132312
2.20222473;0.01196278
2.2026062;0.01024567
2.20298767;0.00798877
2.20336914;0.00962919
2.20375061;0.01197001
2.20413208;0.01079251
2.20451355;0.00998903
2.20489502;0.0090776
2.20527649;0.00426158
2.20565796;0.00810331
2.20603943;0.00953305
2.2064209;0.01110527
2.20680237;0.01799201
2.20718384;0.02256189
2.20756531;0.02288735
2.20794678;0.02284449
2.20832825;0.0219713
2.20870972;0.01814331
2.20909119;0.01138354
2.20947266;0.00708527
2.20985413;0.00911318
2.2102356;0.01149636
2.21061707;0.00965986
2.21099854;0.00840039
2.21138;0.00767996
2.21176147;0.00408897
2.21214294;0.00450634
2.21252441;0.00580906
2.21290588;0.00245371
2.21328735;0.00136123
2.21366882;0.00120244
2.21405029;0.00200472
2.21443176;0.00435507
2.21481323;0.00606156
2.2151947;0.00629068
2.21557617;0.00837188
2.21595764;0.01006611
2.21633911;0.01197084
2.21672058;0.01307167
2.21710205;0.01573395
2.21748352;0.02058189
2.21786499;0.02129522
2.21824646;0.02117389
2.21862793;0.0196273
2.2190094;0.01769017
2.21939087;0.0175435
2.21977234;0.01300318
2.22015381;0.00639227
2.22053528;0.0029366
2.22091675;0.00297516
2.22129822;0.00500868
2.22167969;0.00538852
2.22206116;0.00593852
2.22244263;0.00986518
2.2228241;0.01342768
2.22320557;0.01123337
2.22358704;0.00389414
2.22396851;0.01155446
2.22434998;0.01627325
2.22473145;0.01553482
2.22511292;0.01046562
2.22549438;0.00346886
2.22587585;0.00505384
2.22625732;0.00826363
2.22663879;0.01049262
2.22702026;0.01189624
2.22740173;0.00965795
2.2277832;0.00878086
2.22816467;0.01165457
2.22854614;0.0133882
2.22892761;0.01349302
2.22930908;0.01109772
2.22969055;0.00472648
2.23007202;0.0046362
2.23045349;0.01044392
2.23083496;0.01454438
2.23121643;0.017636
2.2315979;0.01733778
2.23197937;0.01474587
2.23236084;0.0167443
2.23274231;0.02011362
2.23312378;0.02180743
2.23350525;0.02206816
2.23388672;0.02069994
2.23426819;0.01680907
2.23464966;0.0116145
2.23503113;0.00710351
2.2354126;0.0020059
2.23579407;0.00627441
2.23617554;0.01163253
2.23655701;0.01420864
2.23693848;0.01613248
2.23731995;0.01747069
2.23770142;0.01765243
2.23808289;0.01919638
2.23846436;0.02245311
2.23884583;0.02296025
2.23922729;0.01917141
2.23960876;0.01175464
2.23999023;0.00638416
2.2403717;0.01072551
2.24075317;0.01811791
2.24113464;0.024931
2.24151611;0.02747705
2.24189758;0.0273108
2.24227905;0.02127308
2.24266052;0.00824001
2.24304199;0.01010358
2.24342346;0.0184507
2.24380493;0.01832717
2.2441864;0.01240887
2.24456787;0.00396503
2.24494934;0.00541898
2.24533081;0.00696285
2.24571228;0.00248213
2.24609375;0.00078947
2.24647522;0.00361201
2.24685669;0.00872345
2.24723816;0.00679172
2.24761963;0.00457186
2.2480011;0.0043936
2.24838257;0.02073604
2.24876404;0.2086294
2.24914551;0.6190107
2.24952698;0.87994
2.24990845;0.9071254
2.25028992;0.8658943
2.25067139;0.5610731
2.25105286;0.1650605
2.25143433;0.01508901
2.2518158;0.00454251
2.25219727;0.00296133
2.25257874;0.00549667
2.25296021;0.01097441
2.25334167;0.01314747
2.25372314;0.00955849
2.25410461;0.00440986
2.25448608;0.00295756
2.25486755;0.00575591
2.25524902;0.00742151
2.25563049;0.00866861
2.25601196;0.00755439
2.25639343;0.00694697
2.2567749;0.00663316
2.25715637;0.00665337
2.25753784;0.00969688
2.25791931;0.01319184
2.25830078;0.01361684
2.25868225;0.00932812
2.25906372;0.00564419
2.25944519;0.0064564
2.25982666;0.00651174
2.26020813;0.0055403
2.2605896;0.00411182
2.26097107;0.00601963
2.26135254;0.01032192
2.26173401;0.01385462
2.26211548;0.01702201
2.26249695;0.01792188
2.26287842;0.01547074
2.26325989;0.01423099
2.26364136;0.01088921
2.26402283;0.00326182
2.2644043;0.0045834
2.26478577;0.01012775
2.26516724;0.01313366
2.26554871;0.01139769
2.26593018;0.01095521
2.26631165;0.01472477
2.26669312;0.01437176
2.26707458;0.01070575
2.26745605;0.00954322
2.26783752;0.01018619
2.26821899;0.0084004
2.26860046;0.00424612
2.26898193;0.0040866
2.2693634;0.00968917
2.26974487;0.01165271
2.27012634;0.00817503
2.27050781;0.00500283
2.27088928;0.00177024
2.27127075;0.00296586
2.27165222;0.00583031
2.27203369;0.01085195
2.27241516;0.01745015
2.27279663;0.02005328
2.2731781;0.01819236
2.27355957;0.01473782
2.27394104;0.00759534
2.27432251;0.00729862
2.27470398;0.0126535
2.27508545;0.01598226
2.27546692;0.01645297
2.27584839;0.015157
2.27622986;0.01105896
2.27661133;0.00842173
2.2769928;0.01380601
2.27737427;0.0163626
2.27775574;0.01317369
2.27813721;0.00699381
2.27851868;0.00785141
2.27890015;0.01021516
2.27928162;0.00663495
2.27966309;0.00400645
2.28004456;0.00175507
2.28042603;0.00146824
2.2808075;0.00391571
2.28118896;0.00744444
2.28157043;0.01039349
2.2819519;0.01183786
2.28233337;0.0092669
2.28271484;0.00832527
2.28309631;0.01056181
2.28347778;0.01450736
2.28385925;0.02270837
2.28424072;0.02722388
2.28462219;0.02402727
2.28500366;0.01892777
2.28538513;0.01469502
2.2857666;0.01325681
2.28614807;0.0155343
2.28652954;0.01462838
2.28691101;0.0090915
2.28729248;0.00309167
2.28767395;0.01161355
2.28805542;0.01979311
2.28843689;0.02398375
2.28881836;0.02185299
2.28919983;0.01614165
2.2895813;0.01017197
2.28996277;0.00326562
2.29034424;0.0050139
2.29072571;0.01305316
2.29110718;0.01791601
2.29148865;0.02129856
2.29187012;0.0215812
2.29225159;0.01949704
2.29263306;0.01754812
2.29301453;0.01555118
2.293396;0.0141054
2.29377747;0.0130644
2.29415894;0.01607746
2.29454041;0.01882633
2.29492188;0.01892517
2.29530334;0.01853778
2.29568481;0.01270348
2.29606628;0.00381143
2.29644775;0.0068569
2.29682922;0.01210279
2.29721069;0.01430094
2.29759216;0.01712181
2.29797363;0.01658707
2.2983551;0.01769626
2.29873657;0.01654617
2.29911804;0.01143376
2.29949951;0.00933933
2.29988098;0.00773422
2.30026245;0.00421172
2.30064392;0.00295551
2.30102539;0.00954443
2.30140686;0.01324795
2.30178833;0.0141235
2.3021698;0.01446251
2.30255127;0.01255819
2.30293274;0.00806422
2.30331421;0.00399841
2.30369568;0.00676132
2.30407715;0.00975459
2.30445862;0.01073251
2.30484009;0.01094484
2.30522156;0.01446986
2.30560303;0.01612308
2.3059845;0.02011641
2.30636597;0.0248055
2.30674744;0.02798593
2.30712891;0.03029299
2.30751038;0.02986677
2.30789185;0.02749969
2.30827332;0.02703682
2.30865479;0.02690535
2.30903625;0.02264824
2.30941772;0.01792178
2.30979919;0.01379651
2.31018066;0.00746884
2.31056213;0.0049408
2.3109436;0.00692311
2.31132507;0.00560446
2.31170654;0.00536007
2.31208801;0.00323147
2.31246948;0.00245747
2.31285095;0.0067231
2.31323242;0.00594603
2.31361389;0.00393465
2.31399536;0.0076516
